Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3472973,2016-06-27 08:54:07,2016-05-03 17:17:21,17914786,2702256997,17914786,150,1309,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003391/SRR3472973,SRX1740267,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420016,SAMN04939107,simple,9606,Homo sapiens,GSM2142253,,,,,,,no,,,,,GEO,SRA422961,,public,7C27C3BBF7ECD5F4BA0C92EABB6382B4,503C24B312EF54FFBB80D5D52133751F
SRR3472974,2016-06-27 08:54:07,2016-05-03 17:16:45,14986589,2259662291,14986589,150,1109,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003391/SRR3472974,SRX1740268,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420017,SAMN04939108,simple,9606,Homo sapiens,GSM2142254,,,,,,,no,,,,,GEO,SRA422961,,public,3C427206D259D6D2CF79ADBB618D7532,53D5DA262FAA4E753FB9340EDEC5C87A
SRR3472975,2016-06-27 08:54:07,2016-05-03 17:15:13,10488873,1581680756,10488873,150,775,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003391/SRR3472975,SRX1740269,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420018,SAMN04939091,simple,9606,Homo sapiens,GSM2142255,,,,,,,no,,,,,GEO,SRA422961,,public,37E394FA724B921FF6F2BAD0343ECBCA,FB7466593170C86A426C54BC496D74B7
SRR3472976,2016-06-27 08:54:07,2016-05-03 17:16:28,14364975,2165778201,14364975,150,1095,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003391/SRR3472976,SRX1740270,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420019,SAMN04939092,simple,9606,Homo sapiens,GSM2142256,,,,,,,no,,,,,GEO,SRA422961,,public,AA3E7BF5AF72540818A2F524F6A50431,B67A113F01111259F25405318B949601
SRR3472977,2016-06-27 08:54:07,2016-05-03 17:14:24,8667071,1307251823,8667071,150,671,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003391/SRR3472977,SRX1740271,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420020,SAMN04939093,simple,9606,Homo sapiens,GSM2142257,,,,,,,no,,,,,GEO,SRA422961,,public,53CC81E93100527068FBB45E512DACF1,D2D47A3DC89AF12E69B16DAD2F71E62F
SRR3472978,2016-06-27 08:54:07,2016-05-03 17:15:48,12569854,1895005270,12569854,150,960,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003391/SRR3472978,SRX1740272,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420021,SAMN04939094,simple,9606,Homo sapiens,GSM2142258,,,,,,,no,,,,,GEO,SRA422961,,public,9BB6FA2B1209B7FF5A0956ECEE6F3963,983CE03390B71D745AAC9B9D7CAF2AB8
SRR3472979,2016-06-27 08:54:07,2016-05-03 17:18:27,17530210,2642225478,17530210,150,1342,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003391/SRR3472979,SRX1740273,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420022,SAMN04939095,simple,9606,Homo sapiens,GSM2142259,,,,,,,no,,,,,GEO,SRA422961,,public,E6447355F8FFC557BF70BD8897B89FF0,A7DA5637B11D12914AB0F3DE7058892B
SRR3472980,2016-06-27 08:54:07,2016-05-03 17:20:09,24620426,3712130114,24620426,150,1880,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003391/SRR3472980,SRX1740274,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420023,SAMN04939096,simple,9606,Homo sapiens,GSM2142260,,,,,,,no,,,,,GEO,SRA422961,,public,68982A97CD942DC85B4CFA12E109668E,A2C73C1BF0C9C5E71D527FB348AEEA5B
SRR3472987,2016-06-27 08:54:07,2016-05-03 17:19:32,19325901,2915172006,19325901,150,1420,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003391/SRR3472987,SRX1740281,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420030,SAMN04939103,simple,9606,Homo sapiens,GSM2142267,,,,,,,no,,,,,GEO,SRA422961,,public,B36EAE80A821D38E5C8020BCE35B67F9,B8C81F978980A9FC90CA8A418CDC59E3
SRR3472988,2016-06-27 08:54:07,2016-05-03 17:19:04,19144794,2888448442,19144794,150,1393,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003391/SRR3472988,SRX1740282,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP074299,PRJNA320424,2,320424,SRS1420031,SAMN04939104,simple,9606,Homo sapiens,GSM2142268,,,,,,,no,,,,,GEO,SRA422961,,public,B934A0CEB216A2E7063A16CA5727F703,96636187F8286C83B3CC9CD703FECF5B
