Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR578548,2013-05-20,2012-10-02,7065766,1427284732,7065766,202,983,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578548,SRX190719,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366469,SAMN01737621,simple,10090,Mus musculus,GSM1012777,,,,,,,no,,,,,GEO,SRA059194,,public,4429D882CE43C2073D3A4BD57CFBCE8D,59FFEAB2137B166BE4AEF57574307513
SRR578549,2013-05-20,2012-10-02,7081581,1430479362,7081581,202,1034,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578549,SRX190719,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366469,SAMN01737621,simple,10090,Mus musculus,GSM1012777,,,,,,,no,,,,,GEO,SRA059194,,public,4004137F1321CB1BBAD133CEC6192E80,06A183B446CD063BBC42E9947BC53977
SRR578550,2013-05-20,2012-10-02,7178701,1450097602,7178701,202,1047,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578550,SRX190719,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366469,SAMN01737621,simple,10090,Mus musculus,GSM1012777,,,,,,,no,,,,,GEO,SRA059194,,public,B103218641B6096869BC701269C45984,872831DFFC8536B87826A72582EF8376
SRR578551,2013-05-20,2012-10-02,8762922,1770110244,8762922,202,1233,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578551,SRX190720,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366470,SAMN01737622,simple,10090,Mus musculus,GSM1012778,,,,,,,no,,,,,GEO,SRA059194,,public,3F168655257E3BF3936BE3F050C3F1EE,B80B247C76E3A31B7A90DDBFFF077AAB
SRR578552,2013-05-20,2012-10-02,9362647,1891254694,9362647,202,1382,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578552,SRX190720,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366470,SAMN01737622,simple,10090,Mus musculus,GSM1012778,,,,,,,no,,,,,GEO,SRA059194,,public,819062BD81DF8164FC2553D32ED22F9C,0D0F43B2DD5549C386EDA91E58751658
SRR578553,2013-05-20,2012-10-02,9308442,1880305284,9308442,202,1372,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578553,SRX190720,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366470,SAMN01737622,simple,10090,Mus musculus,GSM1012778,,,,,,,no,,,,,GEO,SRA059194,,public,574DCFA0BAB18C682EB7B81D58DA5273,B56CB65EECF3A93497085C9C4727C26D
SRR578554,2013-05-20,2012-10-02,9619357,1943110114,9619357,202,1339,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578554,SRX190721,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366471,SAMN01737623,simple,10090,Mus musculus,GSM1012779,,,,,,,no,,,,,GEO,SRA059194,,public,824DA138BA7871C5848FCE3206840EFD,782F2799E86CAC41A3578D2B74F44B62
SRR578555,2013-05-20,2012-10-02,10828269,2187310338,10828269,202,1584,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578555,SRX190721,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366471,SAMN01737623,simple,10090,Mus musculus,GSM1012779,,,,,,,no,,,,,GEO,SRA059194,,public,669ECE06F5378BB72D3495600AE6412D,8A960D2644CB75D7E845A54F4419210B
SRR578556,2013-05-20,2012-10-02,10694765,2160342530,10694765,202,1561,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578556,SRX190721,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366471,SAMN01737623,simple,10090,Mus musculus,GSM1012779,,,,,,,no,,,,,GEO,SRA059194,,public,DF78856B7C3C46C00E66E7C81A123D14,DA165E64D9DD4AE89B27011C3A3C1E2C
SRR578557,2013-05-20,2012-10-02,8035212,1623112824,8035212,202,1122,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578557,SRX190722,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366472,SAMN01737624,simple,10090,Mus musculus,GSM1012780,,,,,,,no,,,,,GEO,SRA059194,,public,2B0CB4FFE1EEC7422FCEA60BE590545F,8BEBCAB27D8F9D27BF59B7404B7A3B12
SRR578558,2013-05-20,2012-10-02,9144992,1847288384,9144992,202,1341,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578558,SRX190722,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366472,SAMN01737624,simple,10090,Mus musculus,GSM1012780,,,,,,,no,,,,,GEO,SRA059194,,public,73588C57A1B30F94928B5308B96C1D44,AEB67DF9221B382D3C73F3B78DF908FA
SRR578559,2013-05-20,2012-10-02,9051648,1828432896,9051648,202,1325,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR578559,SRX190722,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP015959,PRJNA176414,2,176414,SRS366472,SAMN01737624,simple,10090,Mus musculus,GSM1012780,,,,,,,no,,,,,GEO,SRA059194,,public,FA391F09AE52E79EB9A62C46CAF13978,EEA0ADE89DC7728917F727835AFC7E6C
