Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1041728,2015-07-22,2015-12-16,25566624,1099364832,0,43,888,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041728,SRX386062,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510071,SAMN02429298,simple,10090,Mus musculus,GSM1278009,,,,,,,no,,,,,GEO,SRA072494,,public,1C639849DBAFEEBDD1A0771757AB094A,F5BC5015470EF08452A7018E9B8700BE
SRR1041729,2015-07-22,2015-12-29,16070957,691051151,0,43,594,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041729,SRX386063,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510072,SAMN02429299,simple,10090,Mus musculus,GSM1278010,,,,,,,no,,,,,GEO,SRA072494,,public,FA40E67F5E1D37A961537ACA82E701CA,235937EDE49CCEF61F91D45386FE4342
SRR1041730,2015-07-22,2015-12-29,12679743,545228949,0,43,489,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041730,SRX386064,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510073,SAMN02429266,simple,10090,Mus musculus,GSM1278011,,,,,,,no,,,,,GEO,SRA072494,,public,E7CEBA1560718569C6AAD8EBFBC9D87E,FD48A4C9335CE4E175F216536673B5F0
SRR1041731,2015-07-22,2015-12-29,14232968,612017624,0,43,533,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041731,SRX386065,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510075,SAMN02429268,simple,10090,Mus musculus,GSM1278012,,,,,,,no,,,,,GEO,SRA072494,,public,5C48514AF4AA70873ADCAA291B592D11,4DE755D0FB29EB274F6CDEE0938F1E9E
SRR1041732,2015-07-22,2015-12-16,13685842,588491206,0,43,516,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041732,SRX386066,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510074,SAMN02429267,simple,10090,Mus musculus,GSM1278013,,,,,,,no,,,,,GEO,SRA072494,,public,F539CF98A1FBC1F6647B4FE0AC4A4516,B5375EFD1781A1D2E070E6504A7F4015
SRR1041733,2015-07-22,2015-12-29,8906174,382965482,0,43,372,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041733,SRX386067,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510076,SAMN02429271,simple,10090,Mus musculus,GSM1278014,,,,,,,no,,,,,GEO,SRA072494,,public,8E0957C41BC58B82CAC9C424D0FB5DA8,F8F73B946F642E709399228529CF0902
SRR1041734,2015-07-22,2015-12-16,7394654,317970122,0,43,282,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041734,SRX386068,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510077,SAMN02429269,simple,10090,Mus musculus,GSM1278015,,,,,,,no,,,,,GEO,SRA072494,,public,8762B9FE56D6CE8120BAE67FDA7CF926,12A0A1DF67C532B58AF01318B71656B8
SRR1041735,2015-07-22,2015-12-29,10471138,450258934,0,43,380,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041735,SRX386069,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510078,SAMN02429270,simple,10090,Mus musculus,GSM1278016,,,,,,,no,,,,,GEO,SRA072494,,public,909C347257DD9E87D9C720C93FDE0F3D,66556998622111852A5F606C149DAB1C
SRR1041736,2015-07-22,2015-12-29,7625226,327884718,0,43,313,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041736,SRX386070,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510079,SAMN02429275,simple,10090,Mus musculus,GSM1278017,,,,,,,no,,,,,GEO,SRA072494,,public,93C60781E587AC9CAF0C5EFE2641CEE3,F9F760675E10B58A29A825F8F0838B49
SRR1041737,2015-07-22,2015-12-29,5301715,227973745,0,43,235,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1041737,SRX386071,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP020490,PRJNA195938,2,195938,SRS510080,SAMN02429276,simple,10090,Mus musculus,GSM1278018,,,,,,,no,,,,,GEO,SRA072494,,public,F8A37D661C998D6BA5FCAAE2A37C7414,00890AFF34827685620BC058C904CCE2
