Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1034027,2014-04-08,2013-11-20,526383,158967666,526383,302,88,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034027,SRX380618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505064,SAMN02415458,simple,10090,Mus musculus,GSM1272036,,,,,,,no,,,,,GEO,SRA111892,,public,E1A703F6C1BF77EBF7E86240A99360EE,47D6F8855CF5B5AD319DF02BDC51C03E
SRR1034028,2014-04-08,2013-11-20,517389,156251478,517389,302,88,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034028,SRX380619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505065,SAMN02415472,simple,10090,Mus musculus,GSM1272037,,,,,,,no,,,,,GEO,SRA111892,,public,BF7B18C340E0ED2F95E60A17CEC48CA1,625F8BFAB15ED230838C3467E685A767
SRR1034029,2014-04-08,2013-11-20,8487,2563074,8487,302,1,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034029,SRX380620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505066,SAMN02415459,simple,10090,Mus musculus,GSM1272038,,,,,,,no,,,,,GEO,SRA111892,,public,C90E8360297733E01A75F41D1F1D3817,7FE66275504775ACED7E335594AD9FDC
SRR1034030,2014-04-08,2013-11-20,251253,75878406,251253,302,44,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034030,SRX380621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505067,SAMN02415424,simple,10090,Mus musculus,GSM1272039,,,,,,,no,,,,,GEO,SRA111892,,public,FB99CAC8270A8934C2CEE54B680DF66F,41FECA8E0974F45B59ADFBC0EF251C7D
SRR1034031,2014-04-08,2013-11-20,508508,153569416,508508,302,84,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034031,SRX380622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505068,SAMN02415414,simple,10090,Mus musculus,GSM1272040,,,,,,,no,,,,,GEO,SRA111892,,public,8B1E5B600803AF73748479F569C3A9DC,FFBEEAAD5F4748298CE94B8F40CF531B
SRR1034032,2014-04-08,2013-11-20,128473,38798846,128473,302,22,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034032,SRX380623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505069,SAMN02415420,simple,10090,Mus musculus,GSM1272041,,,,,,,no,,,,,GEO,SRA111892,,public,648045A7A53D3F9E6D3A153A97CC9B9D,6FAB2C539BE6C61933D5E1B016C706D8
SRR1034033,2014-04-08,2013-11-20,497765,150325030,497765,302,84,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034033,SRX380624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505070,SAMN02415418,simple,10090,Mus musculus,GSM1272042,,,,,,,no,,,,,GEO,SRA111892,,public,57D7B2B69D4228B62B571C442B993B27,55B9ED7DB628E85123F4C8DA67617622
SRR1034034,2014-04-08,2013-11-20,505752,152737104,505752,302,84,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034034,SRX380625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505071,SAMN02415416,simple,10090,Mus musculus,GSM1272043,,,,,,,no,,,,,GEO,SRA111892,,public,997EE393CF7ABE28215BC19987A6CCC7,19D3539A0BB339620432CECE31DC02B4
SRR1034035,2014-04-08,2013-11-20,480824,145208848,480824,302,81,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034035,SRX380626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505072,SAMN02415415,simple,10090,Mus musculus,GSM1272044,,,,,,,no,,,,,GEO,SRA111892,,public,428F89BDCA48BB83A5D4F37FDF9CF850,2C9C614859BC822A8AE93CEFF5E45F06
SRR1034036,2014-04-08,2013-11-20,522496,157793792,522496,302,87,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1034036,SRX380627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP033209,PRJNA229411,2,229411,SRS505074,SAMN02415422,simple,10090,Mus musculus,GSM1272045,,,,,,,no,,,,,GEO,SRA111892,,public,3DF40AD7D1FD6369EC9FE8F38B8D375B,95B94BD2E71CECE9A45D76700C9D329B
