Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR212477,2011-06-06,2014-05-30,94314,5281584,0,56,3,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212477,SRX064498,GSM729107: Embryonic stem cell L139_ESC_1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208859,SAMN00619234,simple,10090,Mus musculus,GSM729107,,,,,,,no,,,,,GEO,SRA037040,,public,02BC069663F444A682DA6CC808956ECB,3C2607FDEEBE0EE2F9399D87983BD8B0
SRR212478,2011-06-06,2014-05-30,99407,5566792,0,56,3,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212478,SRX064498,GSM729107: Embryonic stem cell L139_ESC_1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208859,SAMN00619234,simple,10090,Mus musculus,GSM729107,,,,,,,no,,,,,GEO,SRA037040,,public,5A122FA64FF5FD96017B4E20B2989F6A,8E86AEA60B350EB1BB55522BEBC1A60B
SRR212479,2011-06-06,2014-05-30,66693,3734808,0,56,2,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212479,SRX064540,GSM729149: Embryonic stem cell L139_ESC_43,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208901,SAMN00619276,simple,10090,Mus musculus,GSM729149,,,,,,,no,,,,,GEO,SRA037040,,public,81707505B64829EAEFDE77238CBF0101,38781C2BE63C001A7770E429D4B28862
SRR212480,2011-06-06,2014-05-30,68825,3854200,0,56,2,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212480,SRX064540,GSM729149: Embryonic stem cell L139_ESC_43,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208901,SAMN00619276,simple,10090,Mus musculus,GSM729149,,,,,,,no,,,,,GEO,SRA037040,,public,02E8AAD74252AF07015CB0E06B8EB8A7,6CBFDC1F0D9F3F89253A2A1E9910D080
SRR212481,2011-06-06,2014-05-30,34191,1983078,0,58,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212481,SRX064540,GSM729149: Embryonic stem cell L139_ESC_43,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208901,SAMN00619276,simple,10090,Mus musculus,GSM729149,,,,,,,no,,,,,GEO,SRA037040,,public,6660B505EF7790853AD392CFBBF3780B,FD0C691CE5A55B03BE7E05C572860D6F
SRR212482,2011-06-06,2014-05-30,33218,1926644,0,58,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212482,SRX064540,GSM729149: Embryonic stem cell L139_ESC_43,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208901,SAMN00619276,simple,10090,Mus musculus,GSM729149,,,,,,,no,,,,,GEO,SRA037040,,public,9EADE904B1A67A071A66F5C51EDC07E7,0558DCC5C951C2713A873C6EA5A26608
SRR212483,2011-06-06,2014-05-30,31473,1825434,0,58,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212483,SRX064540,GSM729149: Embryonic stem cell L139_ESC_43,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208901,SAMN00619276,simple,10090,Mus musculus,GSM729149,,,,,,,no,,,,,GEO,SRA037040,,public,01038B49F2E33FEACE9BF00D1B77CD7D,CE75F8EB7D7EF3764C04D408E9695143
SRR212484,2011-06-06,2014-05-30,49802,2788912,0,56,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212484,SRX064541,GSM729150: Embryonic stem cell L139_ESC_44,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208902,SAMN00619277,simple,10090,Mus musculus,GSM729150,,,,,,,no,,,,,GEO,SRA037040,,public,A63FCE6E2DABFA1D52B82C8A2A82CEB5,85DEB465166E5CEBEAC006F7E3B95A86
SRR212485,2011-06-06,2014-05-30,36353,2108474,0,58,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212485,SRX064498,GSM729107: Embryonic stem cell L139_ESC_1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208859,SAMN00619234,simple,10090,Mus musculus,GSM729107,,,,,,,no,,,,,GEO,SRA037040,,public,AE4E49106A4B67B0F279758C6AEF73DE,3D25A1525FB770491215625753AC230F
SRR212486,2011-06-06,2014-05-30,35502,2059116,0,58,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR212486,SRX064498,GSM729107: Embryonic stem cell L139_ESC_1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP006834,PRJNA140307,2,140307,SRS208859,SAMN00619234,simple,10090,Mus musculus,GSM729107,,,,,,,no,,,,,GEO,SRA037040,,public,8D1B69CEF284695425050FC6BD5AF3EB,D6A3A0078267419D64C05EDBC21744AD
