Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2140252,2016-01-04,2016-11-16,8969947,827608502,0,92,475,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140252,SRX1129316,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020198,SAMN03947882,simple,10090,Mus musculus,GSM1840840,,,,,,,no,,,,,GEO,SRA281408,,public,E06195077D4B7DF8E77DA51BA8EF4BDA,D5A6779F795E9FD091A6F8DD3F524438
SRR2140253,2016-01-04,2016-11-22,6832045,641378618,0,93,367,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140253,SRX1129317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020362,SAMN03947883,simple,10090,Mus musculus,GSM1840841,,,,,,,no,,,,,GEO,SRA281408,,public,90D0A2C279844104A523828D9D2311F5,38067596004F1D3E84293A2484A6415B
SRR2140254,2016-01-04,2016-11-16,8532876,780731233,0,91,449,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140254,SRX1129318,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020359,SAMN03947884,simple,10090,Mus musculus,GSM1840842,,,,,,,no,,,,,GEO,SRA281408,,public,96DCA3FE4C5E94202D9E885ABDFA15CD,51978CC1B8519CDC3CADA4A5B47CAADB
SRR2140255,2016-01-04,2016-11-16,7518582,697241093,0,92,393,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140255,SRX1129319,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020358,SAMN03947885,simple,10090,Mus musculus,GSM1840843,,,,,,,no,,,,,GEO,SRA281408,,public,5C5E6075F4FD023D42EC5EFBA5E1FCD0,EBA8C8603FBD031DFA8AE7018FFA02A0
SRR2140256,2016-01-04,2016-11-16,8593894,794800779,0,92,464,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140256,SRX1129320,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020357,SAMN03947886,simple,10090,Mus musculus,GSM1840844,,,,,,,no,,,,,GEO,SRA281408,,public,0F17E36DA67C38831D39BD00F2F56B49,6DC4750438A87F9C724CD55B52E292AD
SRR2140257,2016-01-04,2016-11-16,23182519,2103024644,0,90,1119,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140257,SRX1129321,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020355,SAMN03947887,simple,10090,Mus musculus,GSM1840845,,,,,,,no,,,,,GEO,SRA281408,,public,C56CF728149E10E3E3A3A109BE5C3AC3,9E17EBCF777AE44128C0A54EA7666677
SRR2140258,2016-01-04,2016-11-16,24963512,2268949715,0,90,1181,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140258,SRX1129322,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020201,SAMN03947888,simple,10090,Mus musculus,GSM1840846,,,,,,,no,,,,,GEO,SRA281408,,public,8308C0DD101FA583A50267EAC6A151E7,52EB734C06786F92DA22F9652A68CEC7
SRR2140259,2016-01-04,2016-11-16,24866247,2262633180,0,90,1171,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140259,SRX1129323,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020353,SAMN03947889,simple,10090,Mus musculus,GSM1840847,,,,,,,no,,,,,GEO,SRA281408,,public,630D734D87FB9301AC75ABDCBEBC6BA1,7C00C267EFAFB012550873E28236E92B
SRR2140260,2016-01-04,2016-11-16,25523718,2326255220,0,91,1226,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140260,SRX1129324,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020202,SAMN03947890,simple,10090,Mus musculus,GSM1840848,,,,,,,no,,,,,GEO,SRA281408,,public,46C9EF3FC0D2EF244418B131D1B3DBDD,0C9083A7DB20495229916FBCE19F2D94
SRR2140261,2016-01-04,2016-11-22,25756509,2360679462,0,91,1243,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140261,SRX1129325,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020354,SAMN03947891,simple,10090,Mus musculus,GSM1840849,,,,,,,no,,,,,GEO,SRA281408,,public,F6F05AAF7B25334B732DEBF1AF2E45F4,4A2A75326EFBA3A34D7F133106B6ADEC
