Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2155999,16.10.15 16:43,12.08.15 09:59,3046492,548368560,3046492,180,228,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2155999,SRX1142994,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029156,SAMN03983108,simple,10090,Mus musculus,GSM1849149,,,,,,,no,,,,,GEO,SRA288719,,public,E8DFB60057EC204823948B5001DCEC1C,D31B146C97AE55D3A9DD03F6BDDA2770
SRR2156000,16.10.15 16:43,12.08.15 09:59,4211157,758008260,4211157,180,314,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2156000,SRX1142995,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029158,SAMN03983109,simple,10090,Mus musculus,GSM1849150,,,,,,,no,,,,,GEO,SRA288719,,public,22E6B3DCE307BB0AC69B19DDA9210FE1,F403A3D47EBC4AB54085E1B5F9D160D1
SRR2156001,16.10.15 16:43,12.08.15 10:01,3924406,706393080,3924406,180,291,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2156001,SRX1142996,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029155,SAMN03983110,simple,10090,Mus musculus,GSM1849151,,,,,,,no,,,,,GEO,SRA288719,,public,4AE8B94004722A965BECD68D75E40DC7,92CCD8171F3A437A8CAC2344C9866B0A
SRR2156002,16.10.15 16:43,12.08.15 10:01,4191448,754460640,4191448,180,312,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2156002,SRX1142997,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029154,SAMN03983111,simple,10090,Mus musculus,GSM1849152,,,,,,,no,,,,,GEO,SRA288719,,public,952DA0524E9D5B6257A5CD36D15AC557,EDC93385769CCCA007E9928224147FCA
SRR2156003,16.10.15 16:43,12.08.15 09:58,3772147,678986460,3772147,180,282,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2156003,SRX1142998,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029153,SAMN03983112,simple,10090,Mus musculus,GSM1849153,,,,,,,no,,,,,GEO,SRA288719,,public,733F3DC5583A2056594CDA42C27E1079,17A15102A2E70D872106229E62728B0E
SRR2156004,16.10.15 16:43,12.08.15 09:58,3438526,618934680,3438526,180,254,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2156004,SRX1142999,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029152,SAMN03983113,simple,10090,Mus musculus,GSM1849154,,,,,,,no,,,,,GEO,SRA288719,,public,96B8649D94F7FB48C48B06C21A8CA029,1E8CD17F405FEBD7FC748A5781736498
SRR2156005,16.10.15 16:43,12.08.15 10:01,4354480,783806400,4354480,180,324,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2156005,SRX1143000,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029151,SAMN03983114,simple,10090,Mus musculus,GSM1849155,,,,,,,no,,,,,GEO,SRA288719,,public,5237D3F15EEB95EA5CEFABF299C35F1D,389C3837E16CF52C2692943BF6A9CF0C
SRR2156006,16.10.15 16:43,12.08.15 10:12,2892670,520680600,2892670,180,220,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2156006,SRX1143001,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029150,SAMN03983115,simple,10090,Mus musculus,GSM1849156,,,,,,,no,,,,,GEO,SRA288719,,public,00050ED540755C1CE6653E510C83E4C3,078799BB2B81D380F11522BDC53362E1
SRR2156007,16.10.15 16:43,12.08.15 10:13,3294320,592977600,3294320,180,252,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2156007,SRX1143002,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029149,SAMN03983116,simple,10090,Mus musculus,GSM1849157,,,,,,,no,,,,,GEO,SRA288719,,public,0FA391E19EE61A70611429D6905DEBF7,5533E9A210A9D52A1A0A32D472848014
SRR2156008,16.10.15 16:43,12.08.15 10:10,4105627,739012860,4105627,180,311,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2156008,SRX1143003,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP062324,PRJNA292657,2,292657,SRS1029148,SAMN03983117,simple,10090,Mus musculus,GSM1849158,,,,,,,no,,,,,GEO,SRA288719,,public,D93EC2789F21FBAA07D4DB314D367FF3,265DC3E626F1244EF9F101509C095B45
