Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1610598,19.08.15,11.10.14,25673501,2618697102,25673501,102,1742,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610598,SRX731093,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720228,SAMN03104677,simple,10090,Mus musculus,GSM1524282,,,,,,,no,,,,,GEO,SRA189388,,public,819AA8F268FD554883F972140D7A221D,D642E3078F72D85F3640F610CEC9D972
SRR1610599,19.08.15,11.10.14,23670062,2414346324,23670062,102,1594,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610599,SRX731094,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720229,SAMN03104678,simple,10090,Mus musculus,GSM1524283,,,,,,,no,,,,,GEO,SRA189388,,public,BCE4E4749053BA266750F2CB330F8ADB,E0803123DAF15424F49E6D8CD6364BFC
SRR1610600,19.08.15,11.10.14,17456441,1780556982,17456441,102,1160,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610600,SRX731095,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720230,SAMN03104679,simple,10090,Mus musculus,GSM1524284,,,,,,,no,,,,,GEO,SRA189388,,public,B0D86FC0EA194301A88447D2EA67719F,1032FAD740A1D859CE5EACBB497B0F31
SRR1610601,19.08.15,11.10.14,16145359,1646826618,16145359,102,1064,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610601,SRX731096,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720231,SAMN03104680,simple,10090,Mus musculus,GSM1524285,,,,,,,no,,,,,GEO,SRA189388,,public,77EC44FC722AFBCFBEED28D43D8D6D8C,8A01DC2C2BA322E0B003C6A03031D91F
SRR1610602,19.08.15,11.10.14,13682636,1395628872,13682636,102,903,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610602,SRX731097,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720232,SAMN03104681,simple,10090,Mus musculus,GSM1524286,,,,,,,no,,,,,GEO,SRA189388,,public,AFA5C1415608995C5AC8FA638A799123,200A3B32CB6ECD0D1FB991CC3C5D7B02
SRR1610603,19.08.15,11.10.14,12654402,1290749004,12654402,102,828,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610603,SRX731098,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720233,SAMN03104682,simple,10090,Mus musculus,GSM1524287,,,,,,,no,,,,,GEO,SRA189388,,public,50DFC43EC8A0528E9A6BDDBE81A9ED8E,528637E68012BB168A68570EEC42DB44
SRR1610604,19.08.15,11.10.14,4263630,434890260,4263630,102,302,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610604,SRX731099,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720234,SAMN03104683,simple,10090,Mus musculus,GSM1524288,,,,,,,no,,,,,GEO,SRA189388,,public,3752FB9AA420D0E992E0D9BF37CFE66F,46A0D6F7107A910538909C2460B129BD
SRR1610605,19.08.15,11.10.14,4160833,424404966,4160833,102,295,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610605,SRX731100,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720235,SAMN03104684,simple,10090,Mus musculus,GSM1524289,,,,,,,no,,,,,GEO,SRA189388,,public,034177999EB795C00B11D34597BD8E0F,2B512ABF63BEFE46B34812726E44E8BD
SRR1610606,19.08.15,11.10.14,14539515,1483030530,14539515,102,1000,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610606,SRX731101,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720236,SAMN03104685,simple,10090,Mus musculus,GSM1524290,,,,,,,no,,,,,GEO,SRA189388,,public,DF608E16DD78D94D8230EE05950C05CA,8026B768778AC9A60C873837257F7BE6
SRR1610607,19.08.15,11.10.14,14548881,1483985862,14548881,102,1002,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1610607,SRX731102,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP048838,PRJNA263622,2,263622,SRS720237,SAMN03104686,simple,10090,Mus musculus,GSM1524291,,,,,,,no,,,,,GEO,SRA189388,,public,7E3791D7349851B3F22C770C092FB2B6,7493615A4B227DBFA8FB5495537DDDA8
