Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1700234,2015-06-24 13:03:30,2014-12-09 16:17:42,6752824,344394024,0,51,203,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700234,SRX802758,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784918,SAMN03256868,simple,9606,Homo sapiens,GSM1562756,,,,,,,no,,,,,GEO,SRA212783,,public,6133DCC7BC095286CB6EF7C1FB2F5B4F,C32F471DE7E421263B836AE0D28F8883
SRR1700235,2015-06-24 13:03:30,2014-12-09 16:17:56,8924349,455141799,0,51,267,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700235,SRX802759,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784919,SAMN03256554,simple,9606,Homo sapiens,GSM1562757,,,,,,,no,,,,,GEO,SRA212783,,public,B2ADF515378115F3672144B3B88842DB,3280320A1F2F5526E5D5FEC39F38BFE0
SRR1700236,2015-06-24 13:03:30,2014-12-09 16:18:13,6689209,341149659,0,51,200,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700236,SRX802760,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784921,SAMN03256540,simple,9606,Homo sapiens,GSM1562758,,,,,,,no,,,,,GEO,SRA212783,,public,38C4852D35F33A2284FD91312B9CB125,C23E62FD3355DF9BFD575F7E3B66F53C
SRR1700237,2015-06-24 13:03:30,2014-12-09 16:17:47,7274380,370993380,0,51,220,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700237,SRX802761,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784920,SAMN03256630,simple,9606,Homo sapiens,GSM1562759,,,,,,,no,,,,,GEO,SRA212783,,public,B40402CB4A8E02361BE1D5B2B6AF2C10,D89853A6142EF72FF1D01D59D69C5BF6
SRR1700238,2015-06-24 13:03:30,2014-12-09 16:17:54,5009023,255460173,0,51,157,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700238,SRX802762,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784922,SAMN03256687,simple,9606,Homo sapiens,GSM1562760,,,,,,,no,,,,,GEO,SRA212783,,public,4615B9C96A42C7228B8513106ACC540D,B1ABAC624767CB265D5674F5DD94389B
SRR1700239,2015-06-24 13:03:30,2014-12-09 16:19:52,13528660,689961660,0,51,404,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700239,SRX802763,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784923,SAMN03256784,simple,9606,Homo sapiens,GSM1562761,,,,,,,no,,,,,GEO,SRA212783,,public,764C8EDCC9E8989BC714D19CC5C3A2AD,C10202BA9EA4958C6F78C1CE3B7237C2
SRR1700240,2015-06-24 13:03:30,2014-12-09 16:19:39,12573656,641256456,0,51,375,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700240,SRX802764,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784924,SAMN03256901,simple,9606,Homo sapiens,GSM1562762,,,,,,,no,,,,,GEO,SRA212783,,public,66A933426150279ACDBC84DA2182D62E,908EA32C45C912E642699E0583A29E71
SRR1700241,2015-06-24 13:03:30,2014-12-09 16:19:29,9552153,487159803,0,51,287,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700241,SRX802765,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784925,SAMN03256825,simple,9606,Homo sapiens,GSM1562763,,,,,,,no,,,,,GEO,SRA212783,,public,D0F4F1F459CDF1DD0953CB8E51C51EF2,68E97A7AEC6498403F2595222BED2CD7
SRR1700242,2015-06-24 13:03:30,2014-12-09 16:19:18,8607916,439003716,0,51,260,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700242,SRX802766,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784928,SAMN03256890,simple,9606,Homo sapiens,GSM1562764,,,,,,,no,,,,,GEO,SRA212783,,public,920F8FA2567F1605FD2112DA0FF7DB3A,83EF46F8BAB176D03E77AF82D3FDA274
SRR1700243,2015-06-24 13:03:30,2014-12-09 16:19:33,11019934,562016634,0,51,327,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1700243,SRX802767,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784926,SAMN03256857,simple,9606,Homo sapiens,GSM1562765,,,,,,,no,,,,,GEO,SRA212783,,public,3684C205F45D40BFF4FE553511B2798A,74D801E7B49CE59112AD442E45D1B2FE
