Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1033198,2014-03-24,2013-11-19,2287811,343171650,2287811,150,236,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033198,SRX379888,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504347,SAMN02412939,simple,9606,Homo sapiens,GSM1269248,,,,,,,no,,,,,GEO,SRA111636,,public,34961D4E15C86CAEF70394D9AD929BDD,A5E769B9E1879D333E4B93FA4C829AC3
SRR1033199,2014-03-24,2013-11-19,1452,217800,1452,150,0,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033199,SRX379889,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504346,SAMN02412947,simple,9606,Homo sapiens,GSM1269249,,,,,,,no,,,,,GEO,SRA111636,,public,DB8F1CF58273A011382E6A38F777F79A,7737E52B4F598BC174F401A3B55418DB
SRR1033200,2014-03-24,2013-11-19,1964476,294671400,1964476,150,200,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033200,SRX379890,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504348,SAMN02412941,simple,9606,Homo sapiens,GSM1269250,,,,,,,no,,,,,GEO,SRA111636,,public,3BEBA4D8B81D9D21E77971ABA1DB9113,85CE4FD8952933C83036FCE59B648173
SRR1033201,2014-03-24,2013-11-19,537773,80665950,537773,150,55,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033201,SRX379891,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504349,SAMN02412950,simple,9606,Homo sapiens,GSM1269251,,,,,,,no,,,,,GEO,SRA111636,,public,C0169DFE404C31E374DA9C76A83C3D5D,E3999A71A58609A93B4C23873558071A
SRR1033202,2014-03-24,2013-11-19,1363617,204542550,1363617,150,141,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033202,SRX379892,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504350,SAMN02412942,simple,9606,Homo sapiens,GSM1269252,,,,,,,no,,,,,GEO,SRA111636,,public,6D737D14B81BA97AF72F83E76DF7CA8F,49873050B6822A639D5B6730C6885A71
SRR1033203,2014-03-24,2013-11-19,2436951,365542650,2436951,150,247,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033203,SRX379893,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504351,SAMN02412948,simple,9606,Homo sapiens,GSM1269253,,,,,,,no,,,,,GEO,SRA111636,,public,8E77D6A396924B826A93EB94E170E63A,05BE705DE27495D57E3F25874B2C086E
SRR1033204,2014-03-24,2013-11-19,1959191,293878650,1959191,150,197,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033204,SRX379894,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504352,SAMN02413003,simple,9606,Homo sapiens,GSM1269254,,,,,,,no,,,,,GEO,SRA111636,,public,BC8AF64512E2B950E6593A89656432D3,454CE22FD65D177C5756A11901D980E9
SRR1033205,2014-03-24,2013-11-19,851386,127707900,851386,150,86,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033205,SRX379895,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504353,SAMN02413013,simple,9606,Homo sapiens,GSM1269255,,,,,,,no,,,,,GEO,SRA111636,,public,B1890158156A8422D65DAC9B193D8EEF,3D92782D83F92FBFC373838A3AD0F3B1
SRR1033206,2014-03-24,2013-11-19,2330602,349590300,2330602,150,238,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033206,SRX379896,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504354,SAMN02413005,simple,9606,Homo sapiens,GSM1269256,,,,,,,no,,,,,GEO,SRA111636,,public,6FC439E99C8053059D8DBA2853C99273,547765CBCBE0910BE6DE6FC564A04FF0
SRR1033207,2014-03-24,2013-11-19,3235400,485310000,3235400,150,331,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1033207,SRX379897,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033135,PRJNA229164,2,229164,SRS504355,SAMN02413014,simple,9606,Homo sapiens,GSM1269257,,,,,,,no,,,,,GEO,SRA111636,,public,9C1810C52A030D3681BC5C23115489BE,C80BCC9F2D5220A661932035907CBDFF
