Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2890644,2016-04-18,2015-11-03,2039805,101990250,0,50,50,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890644,SRX1410132,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144918,SAMN04231038,simple,10090,Mus musculus,GSM1923548,,,,,,,no,,,,,GEO,SRA309064,,public,0E6AC6E56307D30AD20D5600AB136602,AAD07E1831532A2DBE5348A22DBDB1BC
SRR2890645,2016-04-18,2015-11-03,2022480,101124000,0,50,50,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890645,SRX1410132,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144918,SAMN04231038,simple,10090,Mus musculus,GSM1923548,,,,,,,no,,,,,GEO,SRA309064,,public,3C1026AB7E7C779C84AE6FCBE0B68738,372E53CDCE6B79D8683BE35A155166D3
SRR2890646,2016-04-18,2015-11-03,2057076,102853800,0,50,50,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890646,SRX1410133,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144917,SAMN04231039,simple,10090,Mus musculus,GSM1923549,,,,,,,no,,,,,GEO,SRA309064,,public,2E30F46BC7F6C247AFD8AF54684DF7CE,A60B541027EE44C9D8C17B9CB72BE3B3
SRR2890647,2016-04-18,2015-11-03,2039069,101953450,0,50,50,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890647,SRX1410133,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144917,SAMN04231039,simple,10090,Mus musculus,GSM1923549,,,,,,,no,,,,,GEO,SRA309064,,public,BE6496CEFC4F1A16ABD84755124EA40B,210D696B0142E5DF5E60EE81EB0BCEA9
SRR2890648,2016-04-18,2015-11-03,1768619,88430950,0,50,43,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890648,SRX1410134,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144915,SAMN04231040,simple,10090,Mus musculus,GSM1923550,,,,,,,no,,,,,GEO,SRA309064,,public,A8B2A99F94D31A92BF351B8CAFD3E8F8,0B7D5BBFAECD40139263D4E6CD2329D4
SRR2890649,2016-04-18,2015-11-03,1758089,87904450,0,50,43,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890649,SRX1410134,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144915,SAMN04231040,simple,10090,Mus musculus,GSM1923550,,,,,,,no,,,,,GEO,SRA309064,,public,98A73F1590A81778561BFBCA50F1DC86,45CED1C894E038D40D0FC7FE301126CE
SRR2890650,2016-04-18,2015-11-03,2422755,121137750,0,50,60,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890650,SRX1410135,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144916,SAMN04231041,simple,10090,Mus musculus,GSM1923551,,,,,,,no,,,,,GEO,SRA309064,,public,C35763CEDFF7F893AE77E325F6913075,406B609F2E529AB59CB2FDB1412CBFF4
SRR2890651,2016-04-18,2015-11-03,2398355,119917750,0,50,59,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890651,SRX1410135,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144916,SAMN04231041,simple,10090,Mus musculus,GSM1923551,,,,,,,no,,,,,GEO,SRA309064,,public,816F202F968D0CC00A53C981273FD2DA,6B367A01495025BF5A5D32A1EDEC76E3
SRR2890652,2016-04-18,2015-11-03,2059295,102964750,0,50,51,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890652,SRX1410136,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144914,SAMN04231042,simple,10090,Mus musculus,GSM1923552,,,,,,,no,,,,,GEO,SRA309064,,public,A4E2F89808B2FA347179F74A62CFF007,0B84018118C60547B79DB004BF462185
SRR2890653,2016-04-18,2015-11-03,2041051,102052550,0,50,50,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR2890653,SRX1410136,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065661,PRJNA300942,2,300942,SRS1144914,SAMN04231042,simple,10090,Mus musculus,GSM1923552,,,,,,,no,,,,,GEO,SRA309064,,public,D85D0D17A178F68490473BAC588098BA,524ED48C0E9EA5A4651092ACFADB0E8D
