Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1557398,2014-12-04,2014-08-26,2070436,103521800,2070436,50,69,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557398,SRX686188,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689008,SAMN03008521,simple,10090,Mus musculus,GSM1486771,,,,,,,no,,,,,GEO,SRA180309,,public,0CAF0AACE818C150AF0C1605A7AB4365,0622CF50685A4E5EC20C8407AF3404A9
SRR1557399,2014-12-04,2014-08-26,1540510,77025500,1540510,50,52,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557399,SRX686189,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689009,SAMN03008527,simple,10090,Mus musculus,GSM1486772,,,,,,,no,,,,,GEO,SRA180309,,public,68C0B40DAD3FAC8B9788427D5A6829B9,85A17BDE924E07E1B899463454526FD8
SRR1557400,2014-12-04,2014-08-26,1989850,99492500,1989850,50,67,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557400,SRX686190,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689010,SAMN03008530,simple,10090,Mus musculus,GSM1486773,,,,,,,no,,,,,GEO,SRA180309,,public,D32C7BE76ACC2915EAD0DE9A6653225B,1667BDDDBF5C51F91F1EBDD94623BB57
SRR1557401,2014-12-04,2014-08-26,1586996,79349800,1586996,50,54,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557401,SRX686191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689011,SAMN03008531,simple,10090,Mus musculus,GSM1486774,,,,,,,no,,,,,GEO,SRA180309,,public,B497A1A47B1E9A8CE3BCDCF996524E0E,C6544BC8F158C6052D7F5BD1E751517B
SRR1557402,2014-12-04,2014-08-26,1365782,68289100,1365782,50,46,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557402,SRX686192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689012,SAMN03008535,simple,10090,Mus musculus,GSM1486775,,,,,,,no,,,,,GEO,SRA180309,,public,7C61BEDEF4DDF56E130080ECE83CC0AD,1E2FCCD7E4B9FE1C256BBD967E4DD720
SRR1557403,2014-12-04,2014-08-26,950808,47540400,950808,50,32,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557403,SRX686193,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689014,SAMN03008536,simple,10090,Mus musculus,GSM1486776,,,,,,,no,,,,,GEO,SRA180309,,public,3E1EE69E777656B49CBB42418141AC29,084179BF4D250BF00E2912222E7F4A17
SRR1557404,2014-12-04,2014-08-26,1554598,77729900,1554598,50,52,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557404,SRX686194,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689013,SAMN03008540,simple,10090,Mus musculus,GSM1486777,,,,,,,no,,,,,GEO,SRA180309,,public,4E6710C48C0C3B87657516D7042AFDA7,08B49E1BBE52D3661A6B5B543F93B126
SRR1557405,2014-12-04,2014-08-26,1180683,59034150,1180683,50,39,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557405,SRX686195,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689015,SAMN03008541,simple,10090,Mus musculus,GSM1486778,,,,,,,no,,,,,GEO,SRA180309,,public,D6B8EB4619CEF8E1FAAE66F40C26F821,6C3DC5C8579A4B85ADC150ED04214F76
SRR1557406,2014-12-04,2014-08-26,1573568,78678400,1573568,50,53,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557406,SRX686196,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689017,SAMN03008546,simple,10090,Mus musculus,GSM1486779,,,,,,,no,,,,,GEO,SRA180309,,public,3E0CAF26B49E95192D8C7BE6E2CC6B46,991EAB50534A7C8D1FB162CCB8D42A26
SRR1557407,2014-12-04,2014-08-26,1831009,91550450,1831009,50,61,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557407,SRX686197,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045775,PRJNA259420,2,259420,SRS689016,SAMN03008551,simple,10090,Mus musculus,GSM1486780,,,,,,,no,,,,,GEO,SRA180309,,public,6F9AAC85CA25808C3542CBDE2FEB3A23,0D40E655019D54F62865DB9BADDC5CAD
