Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1872902,2015-05-04,2015-05-04,781490,19537250,0,25,13,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872902,SRX914794,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869495,SAMN03395140,simple,7955,Danio rerio,GSM1629027,,,,,,,no,,,,,GEO,SRA246089,,public,4D6C29FEFF07763342B307C5B81F42F2,D291A45F7B5B567732DBD02DBBDFBDB5
SRR1872903,2015-05-04,2015-05-04,1591572,39789300,0,25,26,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872903,SRX914795,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869491,SAMN03395113,simple,7955,Danio rerio,GSM1629028,,,,,,,no,,,,,GEO,SRA246089,,public,48093EB5C4F4F698303EE0C31B211E3B,ECC7FD5959437DB44E081AD223B7697E
SRR1872904,2015-05-04,2015-05-04,1131967,28299175,0,25,18,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872904,SRX914796,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869490,SAMN03395177,simple,7955,Danio rerio,GSM1629029,,,,,,,no,,,,,GEO,SRA246089,,public,7077A2CE33A4A88653FAD2DD915D9938,51AC0C4D41AF4B0CCADE1CD687D19839
SRR1872905,2015-05-04,2015-05-04,1543674,38591850,0,25,25,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872905,SRX914797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869488,SAMN03395114,simple,7955,Danio rerio,GSM1629030,,,,,,,no,,,,,GEO,SRA246089,,public,F5947F59D6A096D50B8908BBFB44FA44,78D9914E39AF8FA3419248324F2135BD
SRR1872906,2015-05-04,2015-05-04,1678286,41957150,0,25,27,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872906,SRX914798,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869486,SAMN03395172,simple,7955,Danio rerio,GSM1629031,,,,,,,no,,,,,GEO,SRA246089,,public,712A36291203400C9D027DC1A7651CED,15C4D27CBF5BC65CB8111A34E71E970B
SRR1872907,2015-05-04,2015-05-04,2047215,51180375,0,25,33,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872907,SRX914799,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869489,SAMN03395148,simple,7955,Danio rerio,GSM1629032,,,,,,,no,,,,,GEO,SRA246089,,public,071EB8429F391BA7537BEC3AFA1BE62E,89B8B3719CCF44FEC3D8176440BFF3EC
SRR1872908,2015-05-04,2015-05-04,2103238,52580950,0,25,33,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872908,SRX914800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869487,SAMN03395220,simple,7955,Danio rerio,GSM1629033,,,,,,,no,,,,,GEO,SRA246089,,public,6A5C9E1DAF6E0E522F186A30E89514D7,74C9D10E7825278BAE3F0977705653CB
SRR1872909,2015-05-04,2015-05-04,1681140,42028500,0,25,27,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872909,SRX914801,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869485,SAMN03395211,simple,7955,Danio rerio,GSM1629034,,,,,,,no,,,,,GEO,SRA246089,,public,B1F7D41A4B32B2C20A3821E110843790,09A9B7A3603518F63592CF1A9229D621
SRR1872910,2015-05-04,2015-05-04,393986,9849650,0,25,6,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872910,SRX914802,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869484,SAMN03395202,simple,7955,Danio rerio,GSM1629035,,,,,,,no,,,,,GEO,SRA246089,,public,00830FB095304C374D23B50E948AFC9D,F651ABDF418185F76778CF883FD54405
SRR1872911,2015-05-04,2015-05-04,1829270,45731750,0,25,29,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872911,SRX914803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869392,SAMN03395199,simple,7955,Danio rerio,GSM1629036,,,,,,,no,,,,,GEO,SRA246089,,public,B885C57C2D879A09D3AAEBDF398913F3,52104DFE02B4B9C8FBD3F3E79D7469AF
SRR1872912,2015-05-04,2015-05-04,2045548,51138700,0,25,33,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872912,SRX914804,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869483,SAMN03395156,simple,7955,Danio rerio,GSM1629037,,,,,,,no,,,,,GEO,SRA246089,,public,2961515830A9EFDC799CD47792A9800F,24BB5ACC2C3BA70C288EB798798EACA0
SRR1872913,2015-05-04,2015-05-04,1600507,40012675,0,25,25,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872913,SRX914805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869482,SAMN03395187,simple,7955,Danio rerio,GSM1629038,,,,,,,no,,,,,GEO,SRA246089,,public,D3F273D693D1AB33EDFB0F2379C540BF,C46A9767C2AFB8BF6984B9697CE39F38
SRR1872914,2015-05-04,2015-05-04,1375870,34396750,0,25,22,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872914,SRX914806,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869481,SAMN03395125,simple,7955,Danio rerio,GSM1629039,,,,,,,no,,,,,GEO,SRA246089,,public,0EC6DA38E67631005C03B0EC3E36BE2F,7E97976C939DA93A610F3F80FF24731F
SRR1872915,2015-05-04,2015-05-04,1466871,36671775,0,25,23,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872915,SRX914807,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869480,SAMN03395164,simple,7955,Danio rerio,GSM1629040,,,,,,,no,,,,,GEO,SRA246089,,public,9B8F5995980D1B760746D8FEA7544E91,717097C07AF6B6F410C3096CB8332B36
SRR1872916,2015-05-04,2015-05-04,1360359,34008975,0,25,21,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872916,SRX914808,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869479,SAMN03395131,simple,7955,Danio rerio,GSM1629041,,,,,,,no,,,,,GEO,SRA246089,,public,455AF658152D9FB7C4E4193CDACFC0DD,83BDA91CD12D533C747B2BCA4B22CA92
SRR1872917,2015-05-04,2015-05-04,1201131,30028275,0,25,19,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872917,SRX914809,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869477,SAMN03395134,simple,7955,Danio rerio,GSM1629042,,,,,,,no,,,,,GEO,SRA246089,,public,918D45BE46A11665A60A65656EF2EC36,E7D1953CBF80E4E123F408F95BE97CFF
SRR1872918,2015-05-04,2015-05-04,838041,20951025,0,25,13,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872918,SRX914810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869391,SAMN03395116,simple,7955,Danio rerio,GSM1629043,,,,,,,no,,,,,GEO,SRA246089,,public,2C264669565E16DD3895178BB14A03DF,C953FDAFD32A455EF1D5F71DB3644D6E
SRR1872919,2015-05-04,2015-05-04,1385142,34628550,0,25,22,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872919,SRX914811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869478,SAMN03395144,simple,7955,Danio rerio,GSM1629044,,,,,,,no,,,,,GEO,SRA246089,,public,E9BB7F96F39D9280EECD4F08756F42B0,6D6F059D042E1B067BB954DAF26A0EB7
SRR1872920,2015-05-04,2015-05-04,510227,12755675,0,25,8,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872920,SRX914812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869475,SAMN03395206,simple,7955,Danio rerio,GSM1629045,,,,,,,no,,,,,GEO,SRA246089,,public,2D3537E2481A64FBFA0AE4904F80CEBB,05FC02E892B5344A54ECB1F2B3A9505F
SRR1872921,2015-05-04,2015-05-04,1024981,25624525,0,25,16,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872921,SRX914813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869473,SAMN03395180,simple,7955,Danio rerio,GSM1629046,,,,,,,no,,,,,GEO,SRA246089,,public,E7CC4AE35433399C794219DA5A5E1A79,BCAB38F1A46FBE78F6907700F55EBDE8
SRR1872922,2015-05-04,2015-05-04,1292953,32323825,0,25,21,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1872922,SRX914814,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP055996,PRJNA277737,2,277737,SRS869476,SAMN03395137,simple,7955,Danio rerio,GSM1629047,,,,,,,no,,,,,GEO,SRA246089,,public,AB1930B3177C45FB5A2F85C7E4630B14,96AD1D5FC12D75E41A581995ADF50704
