Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2140106,2016-01-04,2016-11-16,9054472,810505205,0,89,503,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140106,SRX1129170,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019835,SAMN03947716,simple,10090,Mus musculus,GSM1840694,,,,,,,no,,,,,GEO,SRA281408,,public,EBD2A4577F6233FAE332D7F197686AE8,737BE766DC9FFA93CDF82EB4A6813BA3
SRR2140108,2016-01-04,2016-11-16,7081441,623472528,0,88,306,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140108,SRX1129172,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019831,SAMN03947718,simple,10090,Mus musculus,GSM1840696,,,,,,,no,,,,,GEO,SRA281408,,public,4BB91E3FF46CC906E492C9892246A5FA,2CFF1096932A78B0BF3C4D2A50FE0D61
SRR2140110,2016-01-04,2016-11-16,7487874,580515275,0,77,357,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140110,SRX1129174,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019829,SAMN03947723,simple,10090,Mus musculus,GSM1840698,,,,,,,no,,,,,GEO,SRA281408,,public,FF22822A01C5E0D2CAE9F488DCA91CF8,1B01D62E04B2490DDBF68A292ACB69C7
SRR2140185,2016-01-04,2016-11-22,23300110,2061976770,0,88,1286,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140185,SRX1129249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019771,SAMN03947905,simple,10090,Mus musculus,GSM1840773,,,,,,,no,,,,,GEO,SRA281408,,public,99612BC96A8303527A2113F85FA90CD0,3472C6842DADA77BF197CC8FC8A49B29
SRR2140186,2016-01-04,2016-11-16,17565803,1560225377,0,88,897,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140186,SRX1129250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019759,SAMN03947906,simple,10090,Mus musculus,GSM1840774,,,,,,,no,,,,,GEO,SRA281408,,public,C56134F8AE8E93E699595B4F94F938D4,2E6EC2198025F009F6F3E2BCFF8EC127
SRR2140187,2016-01-04,2016-11-16,12925525,1158203074,0,89,712,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140187,SRX1129251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019770,SAMN03947907,simple,10090,Mus musculus,GSM1840775,,,,,,,no,,,,,GEO,SRA281408,,public,DEAE12C8A5A183F6A506BCDD66FFC1B6,32FCC89F9F06D1594D80137A01BB9058
SRR2140188,2016-01-04,2016-11-16,9679098,839933853,0,86,428,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140188,SRX1129252,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019773,SAMN03947908,simple,10090,Mus musculus,GSM1840776,,,,,,,no,,,,,GEO,SRA281408,,public,5539CBCB8E544A107E9C1BE8A092B55E,E496474197871E0E5C2701268EB40F98
SRR2140189,2016-01-04,2016-11-16,6424725,555407551,0,86,309,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140189,SRX1129253,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019769,SAMN03947909,simple,10090,Mus musculus,GSM1840777,,,,,,,no,,,,,GEO,SRA281408,,public,142BCB67FD59CB373593A6F701F503A2,F9686BED1209C736EABC4CD0F5C21741
SRR2140190,2016-01-04,2016-11-22,8501376,743758011,0,87,410,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140190,SRX1129254,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019768,SAMN03947910,simple,10090,Mus musculus,GSM1840778,,,,,,,no,,,,,GEO,SRA281408,,public,2FDEE19E4BDB2B1094C99855288EC409,F7569F5DA03D5C827DF9001EF19DEB11
SRR2140191,2016-01-04,2016-11-16,16387337,1454182171,0,88,918,mm10,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2140191,SRX1129255,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019767,SAMN03947911,simple,10090,Mus musculus,GSM1840779,,,,,,,no,,,,,GEO,SRA281408,,public,956E1D39165C1F6B864413FB39D7B725,313F79DD6E05B959635844E7E33BB7B1
