Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3162402,2016-03-28,2016-02-11,3494331,524149650,3494331,150,339,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162402,SRX1571637,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322476,SAMN04501501,simple,10090,Mus musculus,GSM2060320,,,,,,,no,,,,,GEO,SRA352868,,public,68052FCCDA2DB8EF35FC1FB1FEBF1FC3,9419053EDFF60968EE91D22BAA1689B6
SRR3162403,2016-03-28,2016-02-11,3775858,566378700,3775858,150,365,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162403,SRX1571638,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322475,SAMN04501502,simple,10090,Mus musculus,GSM2060321,,,,,,,no,,,,,GEO,SRA352868,,public,71F4C95108643EB2A88E67380360BF33,E3CA5774967F2302308C642F54C13060
SRR3162404,2016-03-28,2016-02-11,3924372,588655800,3924372,150,378,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162404,SRX1571639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322474,SAMN04501503,simple,10090,Mus musculus,GSM2060322,,,,,,,no,,,,,GEO,SRA352868,,public,EDE35A0142E94D4BFE5CAF50BEE0ABB9,84AB248EB22DFD3712BB7551DD1D3415
SRR3162405,2016-03-28,2016-02-11,2998327,449749050,2998327,150,291,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162405,SRX1571640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322472,SAMN04501504,simple,10090,Mus musculus,GSM2060323,,,,,,,no,,,,,GEO,SRA352868,,public,C784C6B72A5D03724BADDD0862C3F70A,D40C594105446F309C89143984BA52A8
SRR3162406,2016-03-28,2016-02-11,4881811,732271650,4881811,150,476,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162406,SRX1571641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322469,SAMN04501505,simple,10090,Mus musculus,GSM2060324,,,,,,,no,,,,,GEO,SRA352868,,public,5669F03161283606183CDEAB201F7E61,BDFF617D50237D14A34CDF372D383D11
SRR3162407,2016-03-28,2016-02-11,5325337,798800550,5325337,150,513,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162407,SRX1571642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322473,SAMN04501506,simple,10090,Mus musculus,GSM2060325,,,,,,,no,,,,,GEO,SRA352868,,public,B170D21B09753C7AC2EDD27F08AE1B9D,3101AA7B584EC2EAA3F148EA2CF41897
SRR3162408,2016-03-28,2016-02-11,3775813,566371950,3775813,150,365,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162408,SRX1571643,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322471,SAMN04501507,simple,10090,Mus musculus,GSM2060326,,,,,,,no,,,,,GEO,SRA352868,,public,5F056F1A9C1E8ABDFB2D404EDAA77731,4A4BAD99825B2FA9899EF267B6076E31
SRR3162409,2016-03-28,2016-02-11,5445340,816801000,5445340,150,526,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162409,SRX1571644,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322470,SAMN04501508,simple,10090,Mus musculus,GSM2060327,,,,,,,no,,,,,GEO,SRA352868,,public,8DD8899F59A15B6D47B605F6D65BD19A,E370F694AC0FC23A7D69D218DFF3BC74
SRR3162410,2016-03-28,2016-02-11,3226402,483960300,3226402,150,313,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162410,SRX1571645,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322468,SAMN04501509,simple,10090,Mus musculus,GSM2060328,,,,,,,no,,,,,GEO,SRA352868,,public,E516C839E2D5895056FF562707EA7EE6,3D29731677E8F1D09FB8FFFB6A8DB388
SRR3162411,2016-03-28,2016-02-11,3799180,569877000,3799180,150,366,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162411,SRX1571646,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322467,SAMN04501510,simple,10090,Mus musculus,GSM2060329,,,,,,,no,,,,,GEO,SRA352868,,public,198A53B8C6C94BEDBD12FE80FEEAA9A1,5DB94EEAB2DD835BFEEFC306253CA789
SRR3162412,2016-03-28,2016-02-11,3549390,532408500,3549390,150,342,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162412,SRX1571647,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322466,SAMN04501511,simple,10090,Mus musculus,GSM2060330,,,,,,,no,,,,,GEO,SRA352868,,public,111784ACFD0B7376AC1AB477912B428E,B2967B7077DC23C655E250060A5C89D5
SRR3162413,2016-03-28,2016-02-11,4467285,670092750,4467285,150,432,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162413,SRX1571648,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322465,SAMN04501512,simple,10090,Mus musculus,GSM2060331,,,,,,,no,,,,,GEO,SRA352868,,public,CFB7C7F4229D49026A1EFC315C5D76F6,B9F404122924241F185A7AF699CBDD6E
SRR3162414,2016-03-28,2016-02-11,4651138,697670700,4651138,150,453,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162414,SRX1571649,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322464,SAMN04501513,simple,10090,Mus musculus,GSM2060332,,,,,,,no,,,,,GEO,SRA352868,,public,6D8299556325DA42CF422714FE3C0B92,DBAB74E28A3BD43F688DCA17F4092C32
SRR3162415,2016-03-28,2016-02-11,4058647,608797050,4058647,150,394,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162415,SRX1571650,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322463,SAMN04501514,simple,10090,Mus musculus,GSM2060333,,,,,,,no,,,,,GEO,SRA352868,,public,0BC4F23F348DCE1CA94A94723897B3BF,4E31380CC374FE4A046FEDC035E87A51
SRR3162416,2016-03-28,2016-02-11,4977837,746675550,4977837,150,480,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162416,SRX1571651,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322462,SAMN04501425,simple,10090,Mus musculus,GSM2060334,,,,,,,no,,,,,GEO,SRA352868,,public,45A1255369142D705BA84F54FD226493,ABBFC8A22B27D2C5A1C0CCC5963D4E43
SRR3162417,2016-03-28,2016-02-11,4019870,602980500,4019870,150,387,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162417,SRX1571652,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322461,SAMN04501426,simple,10090,Mus musculus,GSM2060335,,,,,,,no,,,,,GEO,SRA352868,,public,31E61000A4274637B8CA148924816698,C7B834EE1C9E0EBCCB9216ED8D6132C1
SRR3162418,2016-03-28,2016-02-11,4855595,728339250,4855595,150,472,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162418,SRX1571653,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322459,SAMN04501427,simple,10090,Mus musculus,GSM2060336,,,,,,,no,,,,,GEO,SRA352868,,public,58F0BEFCA5EB35DA6D53440D620A5D9F,FF90A40132FF3D5A44ACE4792049D854
SRR3162419,2016-03-28,2016-02-11,3492312,523846800,3492312,150,338,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162419,SRX1571654,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322460,SAMN04501428,simple,10090,Mus musculus,GSM2060337,,,,,,,no,,,,,GEO,SRA352868,,public,1B69F373E525915B7AE66A1CBF5B5D2B,9FFA7C6E31BD4991257687396C602A0C
SRR3162420,2016-03-28,2016-02-11,4800974,720146100,4800974,150,462,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3162420,SRX1571655,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069972,PRJNA311726,2,311726,SRS1322457,SAMN04501429,simple,10090,Mus musculus,GSM2060338,,,,,,,no,,,,,GEO,SRA352868,,public,98FCE0DD2C93C94A8C39DD12DD6160F3,B643123139BFB5CC6A2E790F8269F0A6
