Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1810657,05.03.15 17:36,18.02.15 17:34,1929675,143213405,1929675,74,64,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810657,SRX883385,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850609,SAMN03353343,simple,9606,Homo sapiens,GSM1613581,,,,,,,no,,,,,GEO,SRA243271,,public,C3EDAAE870F73E77774345746558C2B6,894CFB5E6BC9E317B9D8FE48A9BAC720
SRR1810658,05.03.15 17:36,18.02.15 17:34,1559741,115767383,1559741,74,51,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810658,SRX883386,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850608,SAMN03353340,simple,9606,Homo sapiens,GSM1613582,,,,,,,no,,,,,GEO,SRA243271,,public,55755A80781CE5EBA9EFD335C358DD98,4E9F3BE26E0DEAA21765A9B1B19D2CB3
SRR1810659,05.03.15 17:36,18.02.15 17:34,1621339,120399059,1621339,74,53,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810659,SRX883387,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850607,SAMN03353342,simple,9606,Homo sapiens,GSM1613583,,,,,,,no,,,,,GEO,SRA243271,,public,48847DA3FD0945620F721D6B38B8A1B2,597B57700300321E38F40D956BFED545
SRR1810660,05.03.15 17:36,18.02.15 17:38,3340081,247935045,3340081,74,110,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810660,SRX883388,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850606,SAMN03353338,simple,9606,Homo sapiens,GSM1613584,,,,,,,no,,,,,GEO,SRA243271,,public,CB460F40C063D877754603F3355C2AD6,3F7A3CD93C9483A0B5355B965E777DDE
SRR1810661,05.03.15 17:36,18.02.15 17:35,4002100,297154005,4002100,74,133,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810661,SRX883389,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850702,SAMN03353341,simple,9606,Homo sapiens,GSM1613585,,,,,,,no,,,,,GEO,SRA243271,,public,8B8D30E1F2AEB35C9F55B4A6A6D7F89A,C58A5C1C6ED2B3593C13AA414AD24219
SRR1810662,05.03.15 17:36,18.02.15 17:34,2115612,157066643,2115612,74,70,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810662,SRX883390,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850703,SAMN03353339,simple,9606,Homo sapiens,GSM1613586,,,,,,,no,,,,,GEO,SRA243271,,public,05210B960220CCF8E4E48A4E983E21C4,6C6C90CD1FBC9196F0942C173F306572
SRR1810663,05.03.15 17:36,18.02.15 17:35,1701200,126292145,1701200,74,60,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810663,SRX883391,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850701,SAMN03353336,simple,9606,Homo sapiens,GSM1613587,,,,,,,no,,,,,GEO,SRA243271,,public,582E05E49C9C199EC789584AEE166949,A50F27FB03FD2B0AD243C95DAD156475
SRR1810664,05.03.15 17:36,18.02.15 17:34,1812322,134555766,1812322,74,60,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810664,SRX883392,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850700,SAMN03353337,simple,9606,Homo sapiens,GSM1613588,,,,,,,no,,,,,GEO,SRA243271,,public,122CF5EFEAA126A05A26B31D80262B84,88FBA625DFA9C61269941B2F3E9E8C5D
SRR1810665,05.03.15 17:36,18.02.15 17:33,1829406,135763219,1829406,74,60,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810665,SRX883393,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850699,SAMN03353360,simple,9606,Homo sapiens,GSM1613589,,,,,,,no,,,,,GEO,SRA243271,,public,6A60F6A504D3AFB0FE4E6523605FC467,BFDD02704016B424341DFBF1ADBB2194
SRR1810666,05.03.15 17:36,18.02.15 17:34,1982047,147130977,1982047,74,65,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1810666,SRX883394,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP055153,PRJNA275801,2,275801,SRS850696,SAMN03353386,simple,9606,Homo sapiens,GSM1613590,,,,,,,no,,,,,GEO,SRA243271,,public,0596E6AA545633E35A703859FCFCAD2C,4320D170812A9C66B07C91E7A764C27D
