Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1825955,2015-08-26,2015-03-04,26250276,2625027600,26250276,100,1044,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825955,SRX897156,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862754,SAMN03387032,simple,9606,Homo sapiens,GSM1624222,,,,,,,no,,,,,GEO,SRA245510,,public,B15D74E2024873EAA38FACAA0C8C9F66,FE191BABA1FEF87C59E4CDCEA8BBDAC0
SRR1825956,2015-08-26,2015-03-04,23424770,2342477000,23424770,100,921,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825956,SRX897157,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862752,SAMN03387049,simple,9606,Homo sapiens,GSM1624223,,,,,,,no,,,,,GEO,SRA245510,,public,74CA4895C5E87016CC9BB87F9A1A62A7,73D4BF1A0FF8B54821B0D4009389F997
SRR1825957,2015-08-26,2015-03-04,14522202,1452220200,14522202,100,597,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825957,SRX897158,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862753,SAMN03387038,simple,9606,Homo sapiens,GSM1624224,,,,,,,no,,,,,GEO,SRA245510,,public,5FF5550749A22E46CF7DC3EEF4E8BABC,3E5054085CB38831A15D619D2CED8C5A
SRR1825958,2015-08-26,2015-03-04,36530999,3653099900,36530999,100,1508,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825958,SRX897159,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862750,SAMN03387048,simple,9606,Homo sapiens,GSM1624225,,,,,,,no,,,,,GEO,SRA245510,,public,975B3C21EB16876C0DCF71134C029E6A,F68A7D77B06D01234E47AF3C7CCF23E9
SRR1825959,2015-08-26,2015-03-04,16112438,1611243800,16112438,100,652,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825959,SRX897160,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862751,SAMN03387039,simple,9606,Homo sapiens,GSM1624226,,,,,,,no,,,,,GEO,SRA245510,,public,17CEBE23A2C63CE6D78FE163D05EC593,C3E0A93F5ABA3386E945B093D471CF45
SRR1825960,2015-08-26,2015-03-04,16440164,1644016400,16440164,100,657,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825960,SRX897161,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862749,SAMN03387047,simple,9606,Homo sapiens,GSM1624227,,,,,,,no,,,,,GEO,SRA245510,,public,9B1CD26DA149DEB84FBF879E592D49E6,8E433F659108CCCD95091E187F182998
SRR1825961,2015-08-26,2015-03-04,12154100,1215410000,12154100,100,484,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825961,SRX897162,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862748,SAMN03387041,simple,9606,Homo sapiens,GSM1624228,,,,,,,no,,,,,GEO,SRA245510,,public,62FC26662A80DD66E077FC6DBD27D2AB,09D1460277FDF651FFC392C4A757736C
SRR1825962,2015-08-26,2015-03-04,66214603,6621460300,66214603,100,2695,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825962,SRX897163,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862745,SAMN03387040,simple,9606,Homo sapiens,GSM1624229,,,,,,,no,,,,,GEO,SRA245510,,public,12880907E918682CCFB9ECCCFE1C42AA,B57DA82A64FB394D25256C1BE6146D72
SRR1825963,2015-08-26,2015-03-04,13943914,1394391400,13943914,100,556,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825963,SRX897164,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862746,SAMN03387042,simple,9606,Homo sapiens,GSM1624230,,,,,,,no,,,,,GEO,SRA245510,,public,71D09809DEA5C5882B865C16F9761192,2196E211BED0C3F7EC4D1E751719BC13
SRR1825964,2015-08-26,2015-03-04,7192674,719267400,7192674,100,330,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1825964,SRX897165,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS862747,SAMN03387043,simple,9606,Homo sapiens,GSM1624231,,,,,,,no,,,,,GEO,SRA245510,,public,0B2331C4978A9AE89E07C0CA965974F2,BC389FF81AA000E163FF1B47296D52D7
